
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020924                       # Number of seconds simulated (Second)
simTicks                                  20923504218                       # Number of ticks simulated (Tick)
finalTick                                 20923504218                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    756.85                       # Real time elapsed on the host (Second)
hostTickRate                                 27645461                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4396420                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       96871721                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    66063                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     127993                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           333                       # Clock period in ticks (Tick)
system.cpu.numCycles                         62833347                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.256667                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.795756                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       110338688                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      171                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      106924788                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 191605                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             13467097                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          22333138                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 105                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            62580946                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.708584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.546641                       # Number of insts issued each cycle (Count)
system.cpu.fetchStats0.fetchRate             1.012961                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            7522427                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.119720                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      5474844                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        5286273                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           5286273                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       5286273                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          5286273                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         4143                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            4143                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         4143                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           4143                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    214018100                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    214018100                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    214018100                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    214018100                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      5290416                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       5290416                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      5290416                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      5290416                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000783                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000783                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000783                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000783                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 51657.760077                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 51657.760077                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 51657.760077                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 51657.760077                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          503                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            9                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      55.888889                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         2778                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              2778                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          852                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           852                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          852                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          852                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         3291                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         3291                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         3291                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         3291                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    169380782                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    169380782                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    169380782                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    169380782                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000622                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000622                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000622                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000622                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 51467.876633                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 51467.876633                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 51467.876633                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 51467.876633                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   2778                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      5286273                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         5286273                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         4143                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          4143                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    214018100                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    214018100                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      5290416                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      5290416                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000783                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000783                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 51657.760077                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 51657.760077                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          852                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          852                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         3291                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         3291                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    169380782                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    169380782                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000622                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000622                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 51467.876633                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 51467.876633                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.518799                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              5289564                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3291                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1607.281677                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               76590                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.518799                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999060                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999060                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::3          277                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          235                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           21164955                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          21164955                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    424398                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   19215845                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  2920192                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              110338859                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                63489                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 18989414                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 4956074                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    57                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    236854                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  2568907                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1068                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         331259                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       148528                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               479787                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                104439047                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               103862566                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  82921384                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 153370400                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.652985                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.540661                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5328                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     1789780                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 2410794                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 3016                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1068                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 537232                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  136                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  48279                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           16578612                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             21.322076                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            65.012662                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               14937289     90.10%     90.10% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               105782      0.64%     90.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                64599      0.39%     91.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                17341      0.10%     91.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                11488      0.07%     91.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 5785      0.03%     91.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 5866      0.04%     91.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                 8040      0.05%     91.42% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 9089      0.05%     91.47% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 6533      0.04%     91.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              11578      0.07%     91.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               8209      0.05%     91.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              22077      0.13%     91.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              19896      0.12%     91.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              40878      0.25%     92.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              92534      0.56%     92.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169             139241      0.84%     93.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179             442926      2.67%     96.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              72694      0.44%     96.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              36530      0.22%     96.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              48381      0.29%     97.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219             122467      0.74%     97.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              31449      0.19%     98.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              25282      0.15%     98.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              33902      0.20%     98.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              93034      0.56%     99.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269              13229      0.08%     99.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279              24006      0.14%     99.22% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289              11459      0.07%     99.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299              11162      0.07%     99.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows           105866      0.64%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1581                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             16578612                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                18297553                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 4498836                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                     45183                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                     21786                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 5291033                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       880                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  20923504218                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 424398                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  5975204                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                28350675                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2166                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  15509887                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              12318616                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              115118330                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                171111                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2790218                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                2384023                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                6612996                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             142                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           170692054                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   356896703                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 94542870                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  98035077                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             139573162                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 31118841                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      73                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  58                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  10893803                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        163645585                       # The number of ROB reads (Count)
system.cpu.rob.writes                       222545860                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 50000002                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   96871721                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    99                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       333                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    909                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  21524                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     22433                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   909                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 21524                       # number of overall hits (Count)
system.l2.overallHits::total                    22433                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2381                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data               355780                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                  358161                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2381                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data              355780                       # number of overall misses (Count)
system.l2.overallMisses::total                 358161                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       159614226                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data     24169716756                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        24329330982                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      159614226                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data    24169716756                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       24329330982                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3290                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             377304                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                380594                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3290                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            377304                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               380594                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.723708                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.942953                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.941058                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.723708                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.942953                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.941058                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 67036.634187                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 67934.444758                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    67928.476250                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 67036.634187                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 67934.444758                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   67928.476250                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               103014                       # number of writebacks (Count)
system.l2.writebacks::total                    103014                       # number of writebacks (Count)
system.l2.demandMshrHits::cpu.data                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     1                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.data                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    1                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.inst             2381                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data           355779                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total              358160                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2381                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data          355779                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::l2.prefetcher         2140                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total             360300                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    143756766                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data  21800195649                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total    21943952415                       # number of demand (read+write) MSHR miss ticks (Tick)
